vehicle_id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
ARMOR-BATCH-02666,296.5743288052292,315.70842945556757,2580,62.2911192783134,91
ARMOR-BATCH-02667,302.10705860679747,312.2226802804754,1366,66.0027263459522,170
ARMOR-BATCH-02668,305.8145437048398,307.5118655452699,2358,50.64135847682532,195
ARMOR-BATCH-02669,295.5683010347176,312.5254651644251,1706,33.06346075270793,170
ARMOR-BATCH-02670,300.4645489283092,311.4164759239953,1337,25.4175730930768,43
ARMOR-BATCH-02671,307.1705751664869,316.0415210470865,1834,72.69633096812986,157
ARMOR-BATCH-02672,303.8521317962839,311.66880033684834,1815,22.296763625460603,153
ARMOR-BATCH-02673,306.3604275476992,315.7157652877968,2235,81.71452748845267,166
ARMOR-BATCH-02674,302.79005481137887,314.4810689294519,1557,22.663443060653336,145
ARMOR-BATCH-02675,298.83392898141847,306.3501164183322,2692,84.90447221071284,199
ARMOR-BATCH-02676,307.0551328164256,316.7540327058119,1763,69.61848991344237,8
ARMOR-BATCH-02677,305.98825419702473,309.4040075522805,1927,43.33217425254197,17
ARMOR-BATCH-02678,297.5019094955975,311.9995413187217,2463,23.527663521882353,197
ARMOR-BATCH-02679,295.9448735854837,306.5719855126454,1849,23.638065870683103,41
ARMOR-BATCH-02680,299.63616293463065,306.31319822567605,2330,79.918218091743,208
ARMOR-BATCH-02681,305.1071051938441,311.649496113515,2703,80.58330093950272,139
ARMOR-BATCH-02682,296.74555447362377,305.6583596576738,1766,60.805362850305244,165
ARMOR-BATCH-02683,297.7029700878325,308.9738271086084,2248,27.562565847774746,49
ARMOR-BATCH-02684,307.0999760260572,310.66329402119624,2682,21.799352290715127,92
ARMOR-BATCH-02685,297.84520958161715,306.1955662702209,1361,80.53188285256662,189
ARMOR-BATCH-02686,296.7010372356268,308.3449398817691,1297,25.801718889159275,115
ARMOR-BATCH-02687,300.8579819910914,310.08439960023884,2347,75.61206849696089,111
ARMOR-BATCH-02688,299.7071805196338,312.58187961291696,1961,57.76461041011865,231
ARMOR-BATCH-02689,295.4175680152736,312.25244707773624,1522,55.35686455869918,221
ARMOR-BATCH-02690,303.8206373560009,313.39825072845093,1779,26.06321469888948,121
ARMOR-BATCH-02691,296.099123094015,307.6837523587044,1349,70.58331302385837,207
ARMOR-BATCH-02692,299.9425153938923,312.19197919714975,1657,31.535767837784864,6
ARMOR-BATCH-02693,296.7607904787174,312.3787341631485,2414,30.266571400367475,203
ARMOR-BATCH-02694,304.32437674955685,316.51585106526835,2036,84.79044011190145,23
ARMOR-BATCH-02695,298.11140400658036,315.41007620969486,2081,80.16485676804427,50
ARMOR-BATCH-02696,305.69161715307774,310.6148514519151,2594,38.05477094341042,129
ARMOR-BATCH-02697,298.2660661594817,315.7751447671309,2310,43.111915451940455,33
ARMOR-BATCH-02698,302.1469303851311,317.4748344815097,2451,19.08592401892691,21
ARMOR-BATCH-02699,307.60934152218067,316.775361487435,1645,16.405162103435643,43
ARMOR-BATCH-02700,295.3425085568405,315.626308226009,1561,39.37663796541051,239
ARMOR-BATCH-02701,307.76687530981957,310.41284549246166,1496,81.22504911948901,216
ARMOR-BATCH-02702,302.77929518188466,312.4468826515004,1767,31.472076235735834,150
ARMOR-BATCH-02703,295.011966221747,310.43745959377986,2269,36.453624374452886,89
ARMOR-BATCH-02704,299.90057159655976,311.5654297529786,1391,55.533459315206905,54
ARMOR-BATCH-02705,296.5319184283109,317.0622911388319,1876,64.58744625004698,176
ARMOR-BATCH-02706,304.58750206277404,312.5569663995632,1700,64.75522603576684,30
ARMOR-BATCH-02707,306.28192087251267,314.31774546805264,2291,28.57308608959618,159
ARMOR-BATCH-02708,301.62105802274965,312.0607473945545,2245,41.277557088498895,227
ARMOR-BATCH-02709,300.25414430173026,316.2227959089089,1551,47.990468257557175,188
ARMOR-BATCH-02710,298.3630737792351,305.6397475096889,2104,34.290933169894224,96
ARMOR-BATCH-02711,307.47574840071815,313.01715473187346,1984,84.62599243389955,178
ARMOR-BATCH-02712,300.12055940149054,314.49178065914856,1829,20.779136170142944,85
ARMOR-BATCH-02713,298.92854851920043,308.1256942274115,2452,26.87653469100518,63
ARMOR-BATCH-02714,295.78067919558623,317.02278262626623,1224,63.166175771201516,46
ARMOR-BATCH-02715,298.83423817413035,310.4813773599438,1398,62.6394858638717,44
ARMOR-BATCH-02716,303.5681746862102,312.06990549859086,1652,47.426723036190744,97
ARMOR-BATCH-02717,301.53486996420264,315.2860546470722,2743,61.18148939358601,95
ARMOR-BATCH-02718,295.19425593781506,311.009424200181,2791,68.06742298496764,82
ARMOR-BATCH-02719,301.65132203930534,308.58631098676943,2225,17.78120635082914,138
ARMOR-BATCH-02720,307.5897615353337,306.71963354533784,2707,83.07583698471498,17
ARMOR-BATCH-02721,303.9030272725669,305.9111594574675,2297,68.37333431549683,97
ARMOR-BATCH-02722,304.7990995774194,314.47805370175683,2313,69.3115316024202,212
ARMOR-BATCH-02723,303.3054728791309,307.6416067255361,2584,47.85237696274889,0
ARMOR-BATCH-02724,305.91648298375117,312.014333307306,2685,51.211807041648214,2
ARMOR-BATCH-02725,303.809485153942,312.44261325011746,2678,28.876072445076957,21
ARMOR-BATCH-02726,304.7922209243732,317.25121478319295,2023,44.079276085664375,209
ARMOR-BATCH-02727,303.48095952832097,314.9471129048147,2716,22.63757331661373,149
ARMOR-BATCH-02728,307.11314156687894,306.0754060097375,2226,64.80117723912588,14
ARMOR-BATCH-02729,304.471707511917,311.5982281003395,1710,34.497415271989176,0
ARMOR-BATCH-02730,299.3364191305767,306.91450487264274,2633,78.57975583294132,108
ARMOR-BATCH-02731,305.3948400864764,313.5263265381225,2406,15.601863878618774,85
ARMOR-BATCH-02732,300.97228831336884,313.65173738471077,2389,62.11228902815349,57
ARMOR-BATCH-02733,299.63483472038837,306.55897711946744,1645,66.79460310520005,89
ARMOR-BATCH-02734,297.38044094581903,316.15614960265594,1311,21.152253363767578,65
ARMOR-BATCH-02735,301.1545332362937,311.8233984330484,1712,58.402102424195704,166
ARMOR-BATCH-02736,304.0232932691395,308.1303754656364,1541,23.059116369824153,131
ARMOR-BATCH-02737,297.0234780762793,308.3630699172302,1657,64.1620320735644,163
ARMOR-BATCH-02738,296.11044799406733,312.7848736457759,2505,55.12605069463646,78
ARMOR-BATCH-02739,297.09819757896486,308.74178108047863,1753,44.11659907893514,227
ARMOR-BATCH-02740,296.37991200570224,307.4599364591962,1793,54.76432860951659,207
ARMOR-BATCH-02741,306.4640869107687,311.9417522121755,1580,68.92623170427369,214
ARMOR-BATCH-02742,307.67786968343876,311.87320146582493,2688,77.11096019991027,125
ARMOR-BATCH-02743,297.3822507477514,305.0474479876439,1457,61.97197536704936,51
ARMOR-BATCH-02744,300.0177155362345,309.3122044703342,2203,41.32842884139619,142
ARMOR-BATCH-02745,297.97372319326934,317.28104451598784,2345,70.98585673617029,181
ARMOR-BATCH-02746,305.31823005653354,305.7447652370201,1746,67.34248042983762,229
ARMOR-BATCH-02747,301.8720953211389,311.03432148283883,2172,83.30418259262028,66
ARMOR-BATCH-02748,296.5431143472344,309.4745602751101,2026,56.92050195974402,90
ARMOR-BATCH-02749,305.05259646164575,310.4614350553821,1993,82.95467586550315,34
ARMOR-BATCH-02750,299.3475760140651,315.69527699641156,1914,55.374388072829724,9
ARMOR-BATCH-02751,303.85343415234786,313.11501028281043,2277,17.273339668052742,125
ARMOR-BATCH-02752,307.4124252365052,317.05050363336784,1442,44.556078097855156,234
ARMOR-BATCH-02753,303.76588299783504,310.79950558929033,2074,23.341745277116708,121
ARMOR-BATCH-02754,306.32091756592024,311.050853426614,1532,78.39458446350986,144
ARMOR-BATCH-02755,297.31979346177513,313.57672267622956,1340,78.99187385220543,222
ARMOR-BATCH-02756,295.56603837433636,307.6562248019143,2792,63.4897476903138,196
ARMOR-BATCH-02757,295.41520386282207,309.70809776341764,1653,24.94546667831458,5
ARMOR-BATCH-02758,305.09754811306505,315.5308343294978,1332,68.43509255058332,246
ARMOR-BATCH-02759,303.01514543071045,314.4526223567427,1209,44.97131681391308,223
ARMOR-BATCH-02760,298.5122357615811,317.59784700461717,1679,33.410260002012706,26
ARMOR-BATCH-02761,297.0165558626768,311.18765245849494,1570,28.07150277451793,97
ARMOR-BATCH-02762,296.3088920194802,315.6303436545834,1328,38.01587425674998,201
ARMOR-BATCH-02763,298.13356505755195,307.6599094319818,1624,29.664260096002074,88
ARMOR-BATCH-02764,301.6287164331975,310.0502792278542,1509,69.78055688832532,218
ARMOR-BATCH-02765,299.65380210380266,307.35697997811747,2040,82.98730043888322,233
ARMOR-BATCH-02766,306.93153254738866,306.7809228486346,1358,43.95365374737629,203
ARMOR-BATCH-02767,307.1770776883747,316.0423910219194,1929,58.16893733901986,200
ARMOR-BATCH-02768,303.26035315327044,311.38420126678733,2733,26.583565060585723,65
ARMOR-BATCH-02769,303.74789273887785,309.12667409064176,2557,38.343721470340064,148
ARMOR-BATCH-02770,307.4103252296593,314.4336032602583,2252,72.5412682557237,175
ARMOR-BATCH-02771,300.3886090115956,315.01921652139595,1886,15.452231773808837,117
ARMOR-BATCH-02772,299.8917847699533,311.40832570217816,1386,81.26956417214532,86
ARMOR-BATCH-02773,298.4328067919812,310.4262271923845,2453,73.42632725080533,180
ARMOR-BATCH-02774,304.95870621219746,313.262207481297,2626,71.12080311412373,174
ARMOR-BATCH-02775,307.68850482142403,306.2218438596625,2181,44.1174752921553,248
ARMOR-BATCH-02776,307.29862362923717,313.848006421736,1830,49.111421006210875,66
ARMOR-BATCH-02777,297.59031595009003,306.8321718803888,1211,48.85833522366518,218
ARMOR-BATCH-02778,299.30071019321275,317.12960755295495,1258,56.301102710010134,85
ARMOR-BATCH-02779,307.29254345997015,306.92262131860633,2258,49.22564260143489,220
ARMOR-BATCH-02780,298.1271765693525,306.77280662430155,2732,21.533463761566672,39
ARMOR-BATCH-02781,296.9779255022225,314.7436986392948,2306,51.59581432623488,216
ARMOR-BATCH-02782,303.82108174825333,315.3386935998867,2458,71.178418207553,155
ARMOR-BATCH-02783,297.73025852568844,312.0216637425971,1632,28.960921552346917,134
ARMOR-BATCH-02784,299.295217025006,317.8893201732032,2373,42.48877370757254,186
ARMOR-BATCH-02785,304.5612346946589,313.1658741515501,2732,50.38690305616365,6
ARMOR-BATCH-02786,303.4184166508986,306.9209146170808,1895,43.99813251924311,18
ARMOR-BATCH-02787,296.08167297859757,312.98908066113694,1702,72.46738878079273,20
ARMOR-BATCH-02788,305.9543427360462,305.4480965358611,1907,63.647971036360005,186
ARMOR-BATCH-02789,303.0808509841835,306.7230562924414,2667,41.80273269701307,71
ARMOR-BATCH-02790,307.2164230524516,308.5564765223494,2189,42.83040265730615,231
ARMOR-BATCH-02791,301.00775812342584,305.8687905336863,1407,56.791652366198235,45
ARMOR-BATCH-02792,301.7955672995768,312.89286590774157,1325,51.37292444600847,219
ARMOR-BATCH-02793,305.48146933571974,313.44994164675217,1218,45.04260982539981,246
ARMOR-BATCH-02794,303.27202294891947,305.0005143494867,1210,48.92283638618485,54
ARMOR-BATCH-02795,307.5833845753692,309.1428604450118,1517,66.34124590143492,136
ARMOR-BATCH-02796,304.1213834271077,310.64368298832477,1363,71.55016946587443,237
ARMOR-BATCH-02797,300.71066771940275,315.76526537729313,1451,82.3064881018644,9
ARMOR-BATCH-02798,300.9762632049999,313.70319782076047,1379,75.41808655044616,117
ARMOR-BATCH-02799,303.98224268039945,315.1429242908785,2030,67.68015968780979,130
ARMOR-BATCH-02800,295.28370454806515,316.6526098679798,2225,39.9543782892318,224
ARMOR-BATCH-02801,295.61763902215887,313.6771217432074,2599,35.74093149173214,89
ARMOR-BATCH-02802,298.2810430820951,306.58393695027917,2174,78.95507019987272,151
ARMOR-BATCH-02803,301.9317189142839,313.8271496846882,2043,56.4114460896847,173
ARMOR-BATCH-02804,298.74467024403833,311.38579043119006,1200,21.118214976048055,150
ARMOR-BATCH-02805,303.68368620862736,315.4562928777353,2753,34.45263038723074,91
ARMOR-BATCH-02806,297.43941618555493,315.21326621967347,2202,73.43319430736739,110
ARMOR-BATCH-02807,303.44013880734093,306.548957790579,2359,81.92998319614247,215
ARMOR-BATCH-02808,302.3840298861321,307.97958000818954,1754,73.04851156507115,101
ARMOR-BATCH-02809,303.50240831087876,311.3497702054883,2003,61.57949075820137,232
ARMOR-BATCH-02810,304.94117174743286,307.8933796853511,1516,69.41978685760473,122
ARMOR-BATCH-02811,301.37125777630513,314.04902949578565,1756,83.28140057137665,195
ARMOR-BATCH-02812,300.10005279354647,311.6622655185638,2114,32.53137723961554,132
ARMOR-BATCH-02813,301.5343702275248,311.61213369604286,2594,76.38427016892547,203
ARMOR-BATCH-02814,298.05697171346833,312.39489495839985,1279,15.804383917991224,197
ARMOR-BATCH-02815,298.85707375900546,311.92343255854354,1882,35.57696413057573,239
ARMOR-BATCH-02816,299.1975563644583,317.5493787758635,2420,26.955648464437118,193
ARMOR-BATCH-02817,300.8427087817732,306.702040242524,2697,65.91125518571224,39
ARMOR-BATCH-02818,307.2391640863825,311.1688941760864,2340,70.51659913826452,100
ARMOR-BATCH-02819,304.90044208504935,315.14544676799244,2650,36.09931234249473,217
ARMOR-BATCH-02820,307.7803617745737,310.68003384114405,2541,76.67152413734928,128
ARMOR-BATCH-02821,297.0369748853567,317.9707246027716,1331,45.48820427573466,11
ARMOR-BATCH-02822,307.49941923566655,306.8124657062971,2041,83.1073826045123,73
ARMOR-BATCH-02823,300.62051609384247,305.4581598045516,1546,35.38206506634115,242
ARMOR-BATCH-02824,299.0101310255625,316.6381721305422,1660,66.28225175828015,220
ARMOR-BATCH-02825,305.56424656426645,310.90080944871505,2244,64.16156248941417,27
ARMOR-BATCH-02826,300.9025156326659,315.34939157205105,1255,66.94958872275492,155
ARMOR-BATCH-02827,306.5596480335953,308.9434233054283,2233,75.31681986898448,163
ARMOR-BATCH-02828,302.73520631191724,308.7935465531712,1941,41.32784343842182,244
ARMOR-BATCH-02829,303.38404311564307,317.70903422747426,1475,26.189981805798688,162
ARMOR-BATCH-02830,297.04762729649167,313.38426193406826,2776,55.01766796467201,237
ARMOR-BATCH-02831,302.12548659468655,312.7107342267629,1408,25.127609884999668,54
ARMOR-BATCH-02832,304.02610551950147,316.89420941308384,2273,65.49176564080699,189
ARMOR-BATCH-02833,303.525540144551,308.1276555190657,2723,49.58100906203453,229
ARMOR-BATCH-02834,304.0400141635588,310.9719716717303,2134,22.54181159054829,175
ARMOR-BATCH-02835,298.50540583483604,315.9298669768727,1811,22.76762302890301,195
ARMOR-BATCH-02836,297.7478051708128,306.96310819934445,1291,53.223154065413254,95
ARMOR-BATCH-02837,301.20228172480523,309.6723652807271,1229,84.23415498211202,108
ARMOR-BATCH-02838,306.5138228843866,305.2572397274317,1982,48.353867821838136,164
ARMOR-BATCH-02839,306.8493743803701,306.21719124883583,1391,68.70971970334921,139
ARMOR-BATCH-02840,301.9650385202113,316.75491479815383,2578,37.264580284610375,22
ARMOR-BATCH-02841,307.24197077722835,315.64671578817854,2151,24.23238295462744,8
ARMOR-BATCH-02842,301.46409361256735,308.78696541038505,2224,63.99305542061156,45
ARMOR-BATCH-02843,296.2908565667841,317.96502187001397,1949,66.16766478330993,147
ARMOR-BATCH-02844,296.0409775537434,312.84175924181216,2013,52.35086368021933,168
ARMOR-BATCH-02845,296.270609483547,317.41825872609263,2422,80.31262926689406,227
ARMOR-BATCH-02846,305.675264044666,316.1645785326402,2735,45.70600919203339,39
ARMOR-BATCH-02847,304.9620642283633,312.43859570418215,1591,17.656623405379644,164
ARMOR-BATCH-02848,296.450289612972,309.8839690870985,2212,58.753776553680595,178
ARMOR-BATCH-02849,299.18647260245945,311.0535938747175,2531,84.39964192377116,34
ARMOR-BATCH-02850,297.93022463445067,314.6105293885986,1334,47.77239431798872,235
ARMOR-BATCH-02851,307.3630058621601,316.582651364986,1847,58.9547178889341,63
ARMOR-BATCH-02852,301.6937134741086,317.7082342984712,1522,77.61074890437095,85
ARMOR-BATCH-02853,297.6085097036089,305.51380324215773,1764,72.19429615864853,152
ARMOR-BATCH-02854,299.92171197481866,308.0159810695196,1325,67.97583882732278,40
ARMOR-BATCH-02855,304.6583161470322,317.41231072434226,2505,53.63827384172011,21
ARMOR-BATCH-02856,301.11376883931916,308.8957775522946,2418,72.53162814602757,152
ARMOR-BATCH-02857,302.600646032346,306.5366401085828,2205,24.73422288509202,92
ARMOR-BATCH-02858,300.48317668870095,312.28456147824437,1926,81.49674134075897,133
ARMOR-BATCH-02859,298.5129063647527,309.2940886210072,1482,68.3030122241924,148
ARMOR-BATCH-02860,296.5514622642719,305.4209339006259,2517,35.21591777379543,86
ARMOR-BATCH-02861,300.5169578793495,314.4668319835482,2028,65.98312485547427,109
ARMOR-BATCH-02862,304.50967724122387,309.4127909948006,1607,72.44274980533477,27
ARMOR-BATCH-02863,296.9163728656386,307.6050754686732,1929,37.401052074368764,222
ARMOR-BATCH-02864,296.29971994392565,309.5580168369975,1534,80.52719732884275,186
ARMOR-BATCH-02865,297.7122854252866,306.9626263786511,2433,29.65798101959257,17
ARMOR-BATCH-02866,304.42031908042355,307.19104985529736,2684,19.254762566291348,18
ARMOR-BATCH-02867,305.7004256735237,314.8370736312635,2230,64.92353540315015,141
ARMOR-BATCH-02868,305.36129445160924,313.9996320171309,2363,38.891589112777964,59
ARMOR-BATCH-02869,299.57519514137846,308.89822093373624,2098,80.29863477846384,140
ARMOR-BATCH-02870,297.927168793342,311.36741161883793,2788,68.44907241328968,85
ARMOR-BATCH-02871,300.20252612963225,312.19408380289553,2669,46.795547577194284,105
ARMOR-BATCH-02872,303.42921095192787,313.6467233555964,1271,46.4639779201283,155
ARMOR-BATCH-02873,307.03395644508834,313.6146571734101,2534,32.17593881309167,38
ARMOR-BATCH-02874,303.32013571371573,313.7435788945267,2003,32.042430589380025,227
ARMOR-BATCH-02875,302.94920426688145,307.1886163782551,1498,61.29307339081375,130
ARMOR-BATCH-02876,303.442511645046,314.08647678925416,1236,77.66212544884738,68
ARMOR-BATCH-02877,303.0803530582733,308.3246540752355,2543,79.23783591007036,138
ARMOR-BATCH-02878,295.92473073256633,314.23792844803137,1695,43.46477606638491,74
ARMOR-BATCH-02879,304.47773837395266,316.9832057747421,1225,62.69878668673781,80
ARMOR-BATCH-02880,305.4312402446186,309.52214900892875,1995,29.495600808490263,152
ARMOR-BATCH-02881,305.2296151571577,317.03953226870055,1436,75.14831051621803,227
ARMOR-BATCH-02882,297.50570227914517,305.98063029302233,2361,54.6929508427419,224
ARMOR-BATCH-02883,303.20928837838926,307.47388507241186,1523,73.63767730571567,106
ARMOR-BATCH-02884,297.2565753251316,305.3783398001887,2505,52.41822678874277,240
ARMOR-BATCH-02885,300.6689516143654,313.03440128346017,1581,80.0813123143407,47
ARMOR-BATCH-02886,297.14033871826786,312.94554149353064,2029,32.96834625871133,25
ARMOR-BATCH-02887,303.5604767224232,308.6197567168351,2078,23.594425861543893,125
ARMOR-BATCH-02888,300.9015437966406,317.0654404498806,1798,18.83859093441467,88
ARMOR-BATCH-02889,305.43805917727633,312.18867170736223,1546,27.61898738391114,10
ARMOR-BATCH-02890,296.21899910325885,309.75220814224724,1523,17.871085659016085,245
ARMOR-BATCH-02891,307.42890012904365,315.8037582623709,1985,63.26899772690272,34
ARMOR-BATCH-02892,302.32934956596324,317.96444524329155,2464,36.14280334794638,106
ARMOR-BATCH-02893,302.17806733261267,308.8609895634433,1707,29.902693053507896,87
ARMOR-BATCH-02894,307.18107532838656,312.55712508966565,2679,61.987603163662484,85
ARMOR-BATCH-02895,306.2148456142403,316.0169885538272,2457,34.29504665147778,33
ARMOR-BATCH-02896,302.06231115411776,309.4218001391492,2061,19.07873468782502,215
ARMOR-BATCH-02897,295.5354208654595,313.4082460734692,1414,25.026454318533048,109
ARMOR-BATCH-02898,303.66169068153465,314.29394828835837,1413,25.916460754709867,101
ARMOR-BATCH-02899,306.6008719594504,307.194616917351,2098,30.684038269006827,38
ARMOR-BATCH-02900,304.29831775225915,315.2019805044344,1501,51.510978956739116,24
ARMOR-BATCH-02901,298.5478501199902,314.74165538320574,2301,57.16589456020843,78
ARMOR-BATCH-02902,300.1991782620148,316.102527967398,2491,73.57674985638019,176
ARMOR-BATCH-02903,297.1281968654816,316.2411749453239,1900,84.58453123144507,3
ARMOR-BATCH-02904,301.467570783514,317.49286277557746,1408,65.84437287365505,71
ARMOR-BATCH-02905,304.5289177932071,308.1394021135679,1889,75.03881404207446,123
ARMOR-BATCH-02906,305.19157314829323,307.2468876656722,1454,66.04776193515912,39
ARMOR-BATCH-02907,298.9408649972251,307.13647272332935,2236,80.31988077347474,221
ARMOR-BATCH-02908,303.06111629812364,306.46836018220404,1720,36.79039410178181,66
ARMOR-BATCH-02909,307.86801519734564,309.46009847675776,2301,51.623681081699466,103
ARMOR-BATCH-02910,302.98390960604155,312.5105224455986,1403,57.37167832738547,215
ARMOR-BATCH-02911,298.5940475942266,308.74724230188957,2697,60.09156782488882,96
ARMOR-BATCH-02912,307.98037435923936,316.8581402697507,1590,51.67833152342643,40
ARMOR-BATCH-02913,299.6135562866773,305.8804490916336,2465,70.3426594801248,171
ARMOR-BATCH-02914,307.02880429218186,308.49516847591923,1743,52.780325930530836,121
ARMOR-BATCH-02915,300.3197052675517,317.23442216247395,1684,38.12509674155458,54
ARMOR-BATCH-02916,306.23969249655715,311.4846067110081,2393,71.6819943975154,130
ARMOR-BATCH-02917,296.98088770356776,305.84852123675677,1827,69.03476861711744,99
ARMOR-BATCH-02918,305.98785484085994,316.08268384078076,1902,45.528129186874466,231
ARMOR-BATCH-02919,302.572870034828,309.32033738595203,2020,75.57710394031531,28
ARMOR-BATCH-02920,296.61547638263664,311.08251463386307,2762,75.08271538544273,216
ARMOR-BATCH-02921,302.01611031886665,310.50474146898364,1854,28.534351813569806,185
ARMOR-BATCH-02922,295.07008176726936,307.01060450623373,2263,55.5299704022867,166
ARMOR-BATCH-02923,298.91746480199623,312.3580229165792,1990,57.97969835673494,48
ARMOR-BATCH-02924,302.00859858480896,315.0507290834994,2143,43.30181545502536,237
ARMOR-BATCH-02925,306.48521269461236,313.29913436279065,1835,28.296200458931732,234
ARMOR-BATCH-02926,295.2164913939346,311.60175848877344,2106,83.41941675654132,96
ARMOR-BATCH-02927,298.7436148289721,312.16079427108673,2796,50.35956012184986,32
ARMOR-BATCH-02928,307.1649730507252,310.461377814217,2321,51.36748217669254,142
ARMOR-BATCH-02929,304.3129593469247,316.93897387759966,2319,29.001832129433552,227
ARMOR-BATCH-02930,295.9390934006755,317.2715446788318,2409,28.48034691468147,193
ARMOR-BATCH-02931,303.3096180539564,317.6995462967312,1479,65.71330583344974,101
ARMOR-BATCH-02932,302.6439377663871,314.79161371275717,1849,62.90884841872566,162
ARMOR-BATCH-02933,303.1759808464634,309.29085924712973,1448,62.90404786622168,150
ARMOR-BATCH-02934,299.5380187929267,311.26092179904856,1748,44.60932456629655,132
ARMOR-BATCH-02935,307.857528871267,313.9586923802773,1948,63.691059163333655,51
ARMOR-BATCH-02936,295.4274848876487,309.9275292584072,2458,47.10065613863132,81
ARMOR-BATCH-02937,301.9839358267533,310.9655356317221,1276,42.63906371892483,132
ARMOR-BATCH-02938,306.7012204310328,309.1033957384707,2679,20.474571289292516,189
ARMOR-BATCH-02939,302.64190176840674,313.8983621254603,2399,41.08917452600335,22
ARMOR-BATCH-02940,307.72017796736685,317.8851980869262,1452,31.943455483015374,73
ARMOR-BATCH-02941,295.1936989744202,315.5935007900988,1967,46.407917268049914,4
ARMOR-BATCH-02942,301.96067302289083,307.31958804368304,1665,61.30451118323389,185
ARMOR-BATCH-02943,300.9333199692222,305.1184514210832,2387,68.8607177034892,90
ARMOR-BATCH-02944,304.09271858091813,308.0457144796744,2278,18.7078638811905,241
ARMOR-BATCH-02945,298.25648036658566,311.1543084257489,2050,70.67955114336651,41
ARMOR-BATCH-02946,301.8659393151124,308.44727940724766,2776,79.81423554715445,160
ARMOR-BATCH-02947,298.7197253123857,307.4658237393183,2684,44.186236080997794,68
ARMOR-BATCH-02948,304.34395770999197,315.92001462270633,1883,53.763953986234796,148
ARMOR-BATCH-02949,296.22959909356166,305.22073208528093,2582,44.15760658691784,230
ARMOR-BATCH-02950,298.5843607572187,313.4885686382049,1642,29.000010228487845,184
ARMOR-BATCH-02951,304.62506550715426,309.4412425995888,2201,66.64904839382751,152
ARMOR-BATCH-02952,301.4039526569675,316.3692346654027,2214,55.69904981678067,119
ARMOR-BATCH-02953,299.77723885652784,310.24792433214793,1655,68.0058712891969,157
ARMOR-BATCH-02954,300.4225679742159,317.73221662851546,2291,42.44628479113825,99
ARMOR-BATCH-02955,296.99807120396497,307.7971998812726,2102,29.403897355078357,65
ARMOR-BATCH-02956,304.321982575151,306.92898846758385,2161,18.481140264643308,93
ARMOR-BATCH-02957,296.38385973914654,305.021201848585,1315,17.15825433111776,116
ARMOR-BATCH-02958,304.7060943108887,316.48796463031033,1819,41.45031472370922,54
ARMOR-BATCH-02959,299.0386524537127,315.68005349900216,1916,46.00260046432524,190
ARMOR-BATCH-02960,303.9472961301001,308.8304429964685,2524,74.76750561642402,53
ARMOR-BATCH-02961,299.3590497740167,308.01273064151985,1845,15.39772986411888,148
ARMOR-BATCH-02962,302.0303017357351,312.33698352230454,2598,26.06393925089717,213
ARMOR-BATCH-02963,295.01716590410723,315.9846322714453,1573,77.27369878030427,88
ARMOR-BATCH-02964,300.1476874724131,312.85670901313415,1784,20.845176601633483,168
ARMOR-BATCH-02965,295.26021165018375,315.6990215992993,2054,22.70845872268387,122
ARMOR-BATCH-02966,302.1185317802384,312.2676491804168,2173,64.07584993596274,117
ARMOR-BATCH-02967,300.4186034197042,305.15464287435276,1255,74.40190125440705,240
ARMOR-BATCH-02968,295.98017538331237,317.39171956111664,1357,24.83408834496399,219
ARMOR-BATCH-02969,302.0282736920454,311.599267219307,2309,36.55518413789443,176
ARMOR-BATCH-02970,300.4876371403831,306.77357578180556,1649,53.89176097057882,39
ARMOR-BATCH-02971,304.3927116392359,313.4558829061845,1342,68.82626012611343,224
ARMOR-BATCH-02972,297.1666462677941,307.9316248380265,2131,18.041201228127015,222
ARMOR-BATCH-02973,301.87817904974247,308.8682122549236,2350,82.0145327264387,32
ARMOR-BATCH-02974,305.09886445482346,306.75703823687894,2006,29.05025015238408,44
ARMOR-BATCH-02975,299.3625590739219,309.7285994672408,1638,23.056291451230518,66
ARMOR-BATCH-02976,300.9957399363798,315.0517845407737,2428,31.586810174259515,246
ARMOR-BATCH-02977,302.10527727980076,316.7181405710222,2059,78.04810389083357,142
ARMOR-BATCH-02978,307.61156977353465,309.25837109731464,1445,77.56953930666029,46
ARMOR-BATCH-02979,299.0301137789745,311.78463713255775,1950,43.414384950534476,191
ARMOR-BATCH-02980,305.72476153327983,313.7470158972375,1842,69.64925717445367,51
ARMOR-BATCH-02981,307.99924570100626,309.6600932699289,1882,35.27807624896202,244
ARMOR-BATCH-02982,302.3772911261629,315.0265874328585,2513,84.6323854077369,66
ARMOR-BATCH-02983,305.91404766434874,314.18523343374835,1216,29.06937335598201,45
ARMOR-BATCH-02984,302.5250031172186,307.0139801213861,1693,58.74012369670568,229
ARMOR-BATCH-02985,297.7104421469711,317.14079935417243,1451,62.1822835590777,215
ARMOR-BATCH-02986,297.78137527738045,317.65434675084236,1795,61.075381270889466,87
ARMOR-BATCH-02987,304.53068520920516,308.02704254753996,1625,62.72361668748769,91
ARMOR-BATCH-02988,300.42970461393486,315.2258534067489,2438,75.15067942730161,12
ARMOR-BATCH-02989,298.62632517572507,311.07606799867136,1588,56.91831551617661,204
ARMOR-BATCH-02990,298.2004887719618,315.7620148190317,1524,72.17242989543942,228
